3570,640,614,0,0
3580,639,612,0,0
3590,640,612,0,0
3600,640,612,0,0
3610,639,611,0,0
3620,639,612,0,0
3630,639,611,0,0
3640,638,612,0,0
3650,639,612,0,0
3660,639,613,0,0
3670,638,613,0,0
3680,639,613,0,0
3690,639,614,0,0
3700,638,614,0,0
3710,639,614,0,0
3720,639,614,0,0
3730,638,614,0,0
3740,639,613,0,0
3750,639,613,0,0
3760,638,613,0,0
3770,639,612,0,0
3780,639,612,0,0
3790,638,612,0,0
3800,639,612,0,0
3810,639,612,0,0
3820,638,612,0,0
3830,639,613,0,0
3840,639,613,0,0
3850,638,613,0,0
3860,639,614,0,0
3870,639,614,0,0
3880,638,614,0,0
3890,639,614,0,0
3900,639,614,0,0
3910,638,613,0,0
3920,639,613,0,0
3930,639,613,0,0
3940,638,612,0,0
3950,639,612,0,0
3960,639,612,0,0
3970,638,612,0,0
3980,639,613,0,0
3990,639,613,0,0
4000,638,613,0,0
4010,639,613,0,0
4020,639,614,0,0
4030,637,613,0,0
4040,639,614,0,0
4050,639,613,0,0
4060,638,613,0,0
4070,639,613,0,0
4080,639,613,0,0
4090,638,612,0,0
4100,639,613,0,0
4110,639,613,0,0
4120,637,612,0,0
4130,639,612,0,0
4140,639,613,0,0
4150,637,612,0,0
4160,639,613,0,0
4170,639,613,0,0
4180,638,613,0,0
4190,639,614,0,0
4200,639,613,0,0
4210,638,613,0,0
4220,639,613,0,0
4230,639,613,0,0
4240,637,613,0,0
4250,639,613,0,0
4260,639,613,0,0
4270,637,612,0,0
4280,639,612,0,0
4290,639,612,0,0
4300,637,612,0,0
4310,639,613,0,0
4320,639,613,0,0
4330,638,613,0,0
4340,638,613,0,0
4350,639,613,0,0
4360,638,613,0,0
4370,639,613,0,0
4380,639,613,0,0
4390,638,613,0,0
4400,639,613,0,0
4410,639,613,0,0
4420,638,613,0,0
4430,638,613,0,0
4440,639,612,0,0
4450,637,612,0,0
4460,639,613,0,0
4470,639,613,0,0
4480,638,613,0,0
4490,639,613,0,0
4500,639,613,0,0
4510,638,613,0,0
4520,639,613,0,0
4530,639,613,0,0
4540,638,613,0,0
4550,639,613,0,0
4560,639,613,0,0
4570,638,613,0,0
4580,638,613,0,0
4590,639,613,0,0
4600,637,613,0,0
4610,638,613,0,0
4620,639,613,0,0
4630,637,613,0,0
4640,638,613,0,0
4650,639,613,0,0
4660,637,613,0,0
4670,638,613,0,0
4680,639,613,0,0
4690,637,613,0,0
4700,638,613,0,0
4710,639,613,0,0
4720,637,613,0,0
4730,638,613,0,0
4740,639,613,0,0
4750,637,612,0,0
4760,638,612,0,0
4770,639,613,0,0
4780,637,613,0,0
4790,638,613,0,0
4800,638,613,0,0
4810,637,613,0,0
4820,638,613,0,0
4830,638,613,0,0
4840,637,613,0,0
4850,638,613,0,0
4860,638,613,0,0
4870,637,613,0,0
4880,638,613,0,0
4890,638,613,0,0
4900,637,612,0,0
4910,638,613,0,0
4920,638,613,0,0
4930,637,612,0,0
4940,638,613,0,0
4950,638,613,0,0
4960,637,613,0,0
4970,638,613,0,0
4980,639,613,0,0
4990,637,613,0,0
5000,638,613,0,0
5010,638,613,0,0
5020,637,613,0,0
5030,638,613,0,0
5040,638,613,0,0
5050,637,612,0,0
5060,638,613,0,0
5070,638,613,0,0
5080,637,612,0,0
5090,638,613,0,0
5100,638,613,0,0
5110,637,613,0,0
5120,638,613,0,0
5130,638,613,0,0
5140,637,613,0,0
5150,638,613,0,0
5160,638,613,0,0
5170,637,613,0,0
5180,638,613,0,0
5190,638,613,0,0
5200,637,613,0,0
5210,638,613,0,0
5220,638,613,0,0
5230,637,612,0,0
5240,638,613,0,0
5250,638,613,0,0
5260,637,613,0,0
5270,638,613,0,0
5280,638,613,0,0
5290,637,613,0,0
5300,638,613,0,0
5310,638,613,0,0
5320,637,613,0,0
5330,638,613,0,0
5340,638,613,0,0
5350,636,613,0,0
5360,638,613,0,0
5370,638,613,0,0
5380,637,613,0,0
5390,638,613,0,0
5400,638,613,0,0
5410,637,613,0,0
5420,638,613,0,0
5430,638,613,0,0
5440,637,613,0,0
5450,638,613,0,0
5460,639,613,0,0
5470,636,613,0,0
5480,638,613,0,0
5490,638,613,0,0
5500,637,613,0,0
5510,638,613,0,0
5520,638,613,0,0
5530,637,612,0,0
5540,638,613,0,0
5550,639,613,0,0
5560,637,613,0,0
5570,638,613,0,0
5580,638,613,0,0
5590,637,613,0,0
5600,638,613,0,0
5610,639,613,0,0
5620,637,613,0,0
5630,638,613,0,0
5640,639,613,0,0
5650,637,613,0,0
5660,638,613,0,0
5670,639,613,0,0
5680,637,613,0,0
5690,638,613,0,0
5700,639,612,0,0
5710,637,613,0,0
5720,638,613,0,0
5730,639,613,0,0
5740,637,613,0,0
5750,638,613,0,0
5760,639,613,0,0
5770,637,613,0,0
5780,638,613,0,0
5790,639,613,0,0
5800,637,613,0,0
5810,638,613,0,0
5820,639,613,0,0
5830,636,612,0,0
5840,638,613,0,0
5850,639,613,0,0
5860,637,613,0,0
5870,638,613,0,0
5880,639,613,0,0
5890,636,613,0,0
5900,638,613,0,0
5910,639,613,0,0
5920,636,613,0,0
5930,638,613,0,0
5940,639,613,0,0
5950,636,613,0,0
5960,637,613,0,0
5970,638,613,0,0
5980,636,612,0,0
5990,638,613,0,0
6000,639,613,0,0
6010,636,613,0,0
6020,638,613,0,0
6030,639,613,0,0
6040,636,613,0,0
6050,637,613,0,0
6060,639,613,0,0
6070,636,613,0,0
6080,638,613,0,0
6090,639,613,0,0
6100,636,613,0,0
6110,638,613,0,0
6120,639,613,0,0
6130,636,613,0,0
6140,638,613,0,0
6150,638,613,0,0
6160,637,612,0,0
6170,638,613,0,0
6180,639,613,0,0
6190,636,613,0,0
6200,638,613,0,0
6210,639,613,0,0
6220,636,613,0,0
6230,638,613,0,0
6240,639,613,0,0
6250,636,613,0,0
6260,637,613,0,0
6270,639,613,0,0
6280,636,613,0,0
6290,638,613,0,0
6300,639,613,0,0
6310,636,613,0,0
6320,638,613,0,0
6330,638,613,0,0
6340,636,612,0,0
6350,637,613,0,0
6360,639,613,0,0
6370,636,613,0,0
6380,637,613,0,0
6390,638,613,0,0
6400,636,613,0,0
6410,637,613,0,0
6420,639,613,0,0
6430,636,612,0,0
6440,637,613,0,0
6450,638,613,0,0
6460,636,613,0,0
6470,637,613,0,0
6480,638,613,0,0
6490,636,613,0,0
6500,638,613,0,0
6510,638,613,0,0
6520,637,613,0,0
6530,637,613,0,0
6540,638,613,0,0
6550,636,613,0,0
6560,637,613,0,0
6570,639,613,0,0
6580,636,613,0,0
6590,637,613,0,0
6600,638,613,0,0
6610,636,613,0,0
6620,637,613,0,0
6630,638,613,0,0
6640,636,613,0,0
6650,637,613,0,0
6660,638,613,0,0
6670,636,613,0,0
6680,637,613,0,0
6690,639,613,0,0
6700,636,613,0,0
6710,637,613,0,0
6720,638,613,0,0
6730,636,613,0,0
6740,637,613,0,0
6750,638,613,0,0
6760,636,612,0,0
6770,637,613,0,0
6780,638,613,0,0
6790,636,612,0,0
6800,637,613,0,0
6810,638,613,0,0
6820,636,613,0,0
6830,637,613,0,0
6840,638,613,0,0
6850,636,613,0,0
6860,637,613,0,0
6870,638,613,0,0
6880,636,613,0,0
6890,637,613,0,0
6900,638,613,0,0
6910,636,613,0,0
6920,637,613,0,0
6930,638,613,0,0
6940,636,613,0,0
6950,637,613,0,0
6960,638,613,0,0
6970,636,613,0,0
6980,637,613,0,0
6990,638,613,0,0
7000,636,612,0,0
7010,637,613,0,0
7020,638,613,0,0
7030,636,613,0,0
7040,637,613,0,0
7050,638,613,0,0
7060,636,613,0,0
7070,637,613,0,0
7080,638,613,0,0
7090,636,613,0,0
7100,637,613,0,0
7110,638,613,0,0
7120,636,613,0,0
7130,637,613,0,0
7140,638,613,0,0
7150,636,612,0,0
7160,637,613,0,0
7170,638,613,0,0
7180,636,612,0,0
7190,637,613,0,0
7200,638,613,0,0
7210,636,613,0,0
7220,637,613,0,0
7230,638,613,0,0
7240,636,613,0,0
7250,637,613,0,0
7260,638,613,0,0
7270,636,613,0,0
7280,637,612,0,0
7290,638,613,0,0
7300,636,613,0,0
7310,637,613,0,0
7320,638,613,0,0
7330,636,613,0,0
7340,637,612,0,0
7350,638,613,0,0
7360,636,613,0,0
7370,637,613,0,0
7380,638,613,0,0
7390,636,613,0,0
7400,637,613,0,0
7410,638,613,0,0
7420,636,612,0,0
7430,637,613,0,0
7440,638,613,0,0
7450,636,613,0,0
7460,637,613,0,0
7470,638,613,0,0
7480,636,612,0,0
7490,637,613,0,0
7500,638,613,0,0
7510,636,613,0,0
7520,637,613,0,0
7530,638,613,0,0
7540,636,613,0,0
7550,637,613,0,0
7560,638,613,0,0
7570,636,613,0,0
7580,637,613,0,0
7590,638,613,0,0
7600,636,613,0,0
7610,637,613,0,0
7620,638,613,0,0
7630,636,613,0,0
7640,637,613,0,0
7650,638,613,0,0
7660,636,613,0,0
7670,637,613,0,0
7680,638,613,0,0
7690,636,613,0,0
7700,637,613,0,0
7710,638,613,0,0
7720,636,613,0,0
7730,637,613,0,0
7740,638,613,0,0
7750,636,613,0,0
7760,637,613,0,0
7770,638,613,0,0
7780,636,613,0,0
7790,637,613,0,0
7800,638,613,0,0
7810,636,613,0,0
7820,637,613,0,0
7830,638,613,0,0
7840,636,613,0,0
7850,637,613,0,0
7860,638,613,0,0
7870,636,613,0,0
7880,637,613,0,0
7890,638,613,0,0
7900,636,613,0,0
7910,637,613,0,0
7920,638,613,0,0
7930,636,613,0,0
7940,637,613,0,0
7950,638,613,0,0
7960,636,613,0,0
7970,637,613,0,0
7980,638,613,0,0
7990,636,612,0,0
8000,637,613,0,0
8010,638,613,0,0
8020,636,613,0,0
8030,637,613,0,0
8040,638,613,0,0
8050,635,613,0,0
8060,637,613,0,0
8070,638,613,0,0
8080,636,612,0,0
8090,637,613,0,0
8100,638,613,0,0
8110,635,613,0,0
8120,637,613,0,0
8130,638,613,0,0
8140,636,613,0,0
8150,637,613,0,0
8160,638,613,0,0
8170,636,613,0,0
8180,637,613,0,0
8190,638,613,0,0
8200,636,612,0,0
8210,637,613,0,0
8220,638,613,0,0
8230,635,613,0,0
8240,637,613,0,0
8250,638,613,0,0
8260,636,613,0,0
8270,637,613,0,0
8280,638,613,0,0
8290,636,613,0,0
8300,637,613,0,0
8310,638,613,0,0
8320,636,613,0,0
8330,637,613,0,0
8340,638,613,0,0
8350,636,613,0,0
8360,637,613,0,0
8370,638,613,0,0
8380,635,613,0,0
8390,637,612,0,0
8400,638,613,0,0
8410,635,613,0,0
8420,637,613,0,0
8430,638,613,0,0
8440,635,613,0,0
8450,636,613,0,0
8460,638,613,0,0
8470,635,613,0,0
8480,637,613,0,0
8490,638,613,0,0
8500,635,613,0,0
8510,636,613,0,0
8520,638,613,0,0
8530,635,613,0,0
8540,636,613,0,0
8550,637,613,0,0
8560,636,613,0,0
8570,636,613,0,0
8580,638,613,0,0
8590,636,613,0,0
8600,637,613,0,0
8610,637,613,0,0
8620,636,612,0,0
8630,636,613,0,0
8640,638,613,0,0
8680,635,612,0,0
8690,637,613,0,0
8700,638,613,0,0
8710,635,613,0,0
8720,637,613,0,0
8730,638,613,0,0
8740,636,612,0,0
8750,636,613,0,0
8760,638,613,0,0
8770,635,613,0,0
8780,636,613,0,0
8790,637,613,0,0
8800,636,613,0,0
8810,636,613,0,0
8820,638,613,0,0
8830,636,613,0,0
8840,637,613,0,0
8850,637,613,0,0
8860,636,613,0,0
8870,637,613,0,0
8880,638,613,0,0
8890,635,613,0,0
8900,637,613,0,0
8910,638,613,0,0
8920,636,613,0,0
8930,636,613,0,0
8940,637,613,0,0
8950,635,613,0,0
8960,637,613,0,0
8970,638,613,0,0
8980,635,613,0,0
8990,636,613,0,0
9000,638,613,0,0
9010,635,613,0,0
9020,637,612,0,0
9030,638,613,0,0
9040,635,613,0,0
9050,637,613,0,0
9060,638,613,0,0
9070,635,613,0,0
9080,637,613,0,0
9090,638,613,0,0
9100,636,613,0,0
9110,636,613,0,0
9120,637,613,0,0
9130,635,613,0,0
9140,636,613,0,0
9150,637,613,0,0
9160,635,612,0,0
9170,636,613,0,0
9180,638,613,0,0
9190,635,613,0,0
9200,636,613,0,0
9210,637,613,0,0
9220,636,613,0,0
9230,636,613,0,0
9240,637,613,0,0
9250,635,613,0,0
9260,636,613,0,0
9270,637,613,0,0
9280,636,613,0,0
9290,636,613,0,0
9300,637,613,0,0
9310,635,613,0,0
9320,636,613,0,0
9330,637,613,0,0
9340,635,613,0,0
9350,636,613,0,0
9360,637,613,0,0
9370,636,613,0,0
9380,636,613,0,0
9390,638,613,0,0
9400,635,613,0,0
9410,636,613,0,0
9420,637,613,0,0
9430,635,613,0,0
9440,636,613,0,0
9450,638,613,0,0
9460,636,612,0,0
9470,637,613,0,0
9480,638,613,0,0
9490,635,613,0,0
9500,636,613,0,0
9510,637,613,0,0
9520,635,613,0,0
9530,636,613,0,0
9540,638,613,0,0
9550,635,613,0,0
9560,636,613,0,0
9570,637,613,0,0
9580,635,613,0,0
9590,636,613,0,0
9600,638,613,0,0
9610,636,613,0,0
9620,637,613,0,0
9630,637,613,0,0
9640,635,613,0,0
9650,636,613,0,0
9660,637,613,0,0
9670,635,613,0,0
9680,636,613,0,0
9690,637,613,0,0
9700,635,613,0,0
9710,636,613,0,0
9720,637,613,0,0
9730,635,613,0,0
9740,636,613,0,0
9750,637,613,0,0
9760,635,613,0,0
9770,636,613,0,0
9780,637,613,0,0
9790,635,613,0,0
9800,636,613,0,0
9810,637,613,0,0
9820,635,613,0,0
9830,636,613,0,0
9840,637,613,0,0
9850,635,613,0,0
9860,636,613,0,0
9870,637,613,0,0
9880,636,613,0,0
9920,636,613,0,0
9930,637,613,0,0
9940,635,613,0,0
9950,636,613,0,0
9990,637,613,0,0
10000,635,613,0,0
10010,636,613,0,0
10020,637,613,0,0
10030,635,613,0,0
10040,636,613,0,0
10050,637,613,0,0
10060,635,613,0,0
10070,636,613,0,0
10080,637,613,0,0
10090,636,613,0,0
10100,636,613,0,0
10110,637,613,0,0
10120,635,612,0,0
10130,636,613,0,0
10140,637,613,0,0
10150,635,613,0,0
10160,636,613,0,0
10170,637,613,0,0
10180,635,613,0,0
10190,636,613,0,0
10200,637,613,0,0
10210,635,613,0,0
10220,636,613,0,0
10230,637,613,0,0
10240,636,613,0,0
10250,636,613,0,0
10260,637,613,0,0
10270,635,613,0,0
10280,636,613,0,0
10290,637,613,0,0
10300,635,612,0,0
10310,636,613,0,0
10320,637,613,0,0
10330,635,613,0,0
10340,636,613,0,0
10350,637,613,0,0
10360,635,613,0,0
10370,636,613,0,0
10380,637,613,0,0
10390,636,613,0,0
10400,636,613,0,0
10410,637,613,0,0
10420,635,613,0,0
10430,636,613,0,0
10440,637,613,0,0
10450,635,613,0,0
10460,636,613,0,0
10470,637,613,0,0
10480,635,613,0,0
10490,636,613,0,0
10500,637,613,0,0
10510,635,613,0,0
10520,636,613,0,0
10530,637,613,0,0
10540,635,613,0,0
10550,636,613,0,0
10560,637,613,0,0
10570,635,613,0,0
10580,636,613,0,0
10590,637,613,0,0
10600,635,613,0,0
10610,636,613,0,0
10620,637,613,0,0
10630,635,612,0,0
10640,636,613,0,0
10650,637,613,0,0
10660,635,613,0,0
10670,636,613,0,0
10680,637,613,0,0
10690,635,613,0,0
10700,636,613,0,0
10710,637,613,0,0
10720,635,613,0,0
10730,636,613,0,0
10740,637,613,0,0
10750,636,613,0,0
10760,636,613,0,0
10770,637,613,0,0
10780,635,613,0,0
10790,636,613,0,0
10800,637,613,0,0
10810,635,613,0,0
10820,636,613,0,0
10830,637,613,0,0
10840,635,613,0,0
10850,636,613,0,0
10860,635,613,0,0
10870,635,613,0,0
10880,636,612,0,0
10890,635,613,0,0
10900,635,613,0,0
10910,636,613,0,0
10920,635,613,0,0
10930,635,613,0,0
10940,636,612,0,0
10950,635,613,0,0
10960,635,613,0,0
10970,636,613,0,0
10980,635,612,0,0
10990,635,612,0,0
11000,636,613,0,0
11010,635,613,0,0
11020,635,612,0,0
11030,636,612,0,0
11040,635,613,0,0
11050,635,613,0,0
11060,636,612,0,0
11070,635,613,0,0
11080,635,613,0,0
11090,636,613,0,0
11100,635,613,0,0
11110,635,613,0,0
11120,636,612,0,0
11130,635,613,0,0
11140,635,613,0,0
11150,636,613,0,0
11160,635,613,0,0
11170,635,613,0,0
11180,636,613,0,0
11190,635,613,0,0
11200,635,612,0,0
11210,636,613,0,0
11220,635,613,0,0
11230,635,613,0,0
11240,636,613,0,0
11250,635,612,0,0
11260,635,613,0,0
11270,636,613,0,0
11280,635,613,0,0
11290,635,613,0,0
11300,636,613,0,0
11310,636,612,0,0
11320,635,612,0,0
11330,636,613,0,0
11340,635,612,0,0
11350,635,613,0,0
11360,636,613,0,0
11370,636,613,0,0
11380,635,613,0,0
11390,636,613,0,0
11400,635,613,0,0
11410,635,613,0,0
11420,637,613,0,0
11430,635,613,0,0
11440,636,613,0,0
11450,637,613,0,0
11460,635,612,0,0
11470,636,613,0,0
11480,637,613,0,0
11490,635,613,0,0
11500,636,613,0,0
11510,636,613,0,0
11520,635,613,0,0
11530,636,613,0,0
11540,637,613,0,0
11550,635,613,0,0
11560,636,613,0,0
11570,637,613,0,0
11580,635,613,0,0
11590,636,613,0,0
11600,637,613,0,0
11610,635,613,0,0
11620,636,613,0,0
11630,636,613,0,0
11640,635,613,0,0
11650,636,613,0,0
11660,637,613,0,0
11670,635,612,0,0
11680,636,613,0,0
11690,637,613,0,0
11700,635,613,0,0
11710,636,613,0,0
11720,636,613,0,0
11730,635,613,0,0
11740,636,613,0,0
11750,636,613,0,0
11760,635,613,0,0
11770,635,613,0,0
11780,637,613,0,0
11790,635,613,0,0
11800,636,613,0,0
11810,636,613,0,0
11820,635,612,0,0
11830,636,613,0,0
11840,636,613,0,0
11850,635,613,0,0
11860,636,613,0,0
11870,636,613,0,0
11880,635,613,0,0
11890,636,613,0,0
11900,636,613,0,0
11910,635,613,0,0
11920,636,613,0,0
11930,636,613,0,0
11940,635,612,0,0
11950,636,613,0,0
11960,637,613,0,0
11970,635,613,0,0
11980,635,613,0,0
11990,637,613,0,0
12000,635,613,0,0
12010,636,613,0,0
12020,637,613,0,0
12030,635,613,0,0
12040,635,613,0,0
12050,636,613,0,0
12060,635,613,0,0
12070,635,613,0,0
12080,637,613,0,0
12090,635,613,0,0
12100,635,613,0,0
12110,636,613,0,0
12120,635,613,0,0
12130,635,613,0,0
12140,636,613,0,0
12150,636,613,0,0
12160,636,613,0,0
12170,636,613,0,0
12180,635,612,0,0
12190,635,613,0,0
12200,636,613,0,0
12210,635,613,0,0
12220,636,613,0,0
12230,637,613,0,0
12240,635,613,0,0
12250,636,613,0,0
12260,636,613,0,0
12270,635,613,0,0
12280,635,613,0,0
12290,636,613,0,0
12300,635,613,0,0
12310,635,613,0,0
12320,636,613,0,0
12330,635,613,0,0
12340,635,613,0,0
12350,637,613,0,0
12360,635,613,0,0
12370,635,613,0,0
12380,636,613,0,0
12390,635,613,0,0
12400,635,613,0,0
12410,636,613,0,0
12420,635,613,0,0
12430,635,613,0,0
12440,636,613,0,0
12450,635,613,0,0
12460,636,613,0,0
12470,636,613,0,0
12480,635,613,0,0
12490,635,613,0,0
12500,636,613,0,0
12510,635,612,0,0
12520,635,613,0,0
12530,636,613,0,0
12540,635,613,0,0
12550,635,613,0,0
12560,636,613,0,0
12570,635,613,0,0
12580,636,613,0,0
12590,636,613,0,0
12600,635,613,0,0
12610,635,613,0,0
12620,637,613,0,0
12630,635,613,0,0
12640,636,613,0,0
12650,636,613,0,0
12660,635,613,0,0
12670,636,613,0,0
12680,636,613,0,0
12690,635,612,0,0
12700,636,613,0,0
12710,636,612,0,0
12720,635,613,0,0
12730,635,613,0,0
12740,635,613,0,0
12750,635,613,0,0
12760,636,613,0,0
12770,635,613,0,0
12780,635,613,0,0
12790,636,613,0,0
12800,635,612,0,0
12810,635,613,0,0
12820,636,613,0,0
12830,635,613,0,0
12840,635,613,0,0
12850,635,613,0,0
12860,635,613,0,0
12870,635,613,0,0
12880,636,613,0,0
12890,636,613,0,0
